看板,關鍵字,URL,內容,,,,,,,,,,
mood,研究所,/f/mood/p/255219384,上個禮拜跟朋友聊天聊到電商，當下我們還聊到老鼠會結果朋友超級激動⋯真心覺得現在同年齡的年輕人都沒在注意現今社會的問題，每天在社群媒體上面都只會看那些美好的事情，卻不知道應該要做是什麼才可以改變現狀，最後就產生了這些心情想上來想問大家到底是我的朋友圈太狹隘還是我真的很奇怪🤔還請大家高抬貴手   以下是朋友的說法： 你說我們這個就是老鼠會 就是直銷  那我請問你 你今天去現今任何一個企業公司底下上班 難道就不像是螞蟻 像是老鼠嗎？ 我的意思是 現今任何一個企業底下有多少個員工  你覺得是公司比較需要你還是你比較需要這個工作？  為什麼你今天會有這個想法 就是因為你今天有選擇權 你聽完你有選擇加入或不加入的權利 而不是像是一般公司企業 你只有被選擇的權利 ⋯  你努力了可能大學四年 甚至是研究所 來換取現在所在的公司上班 一樣在一個底下有幾萬幾十萬名員工的企業底下上班 你今天如果說我不幹了 你覺得是你自己損失比較大還是公司損失比較大 （當然是自己的損失比較大吧 自己一個月的生活開銷都必須依靠公司給的薪水了 ）公司呢？你離開了還有多少人可以頂替你的位子 。 然而現在是你只需要花錢就能進去一間業界前幾大的公司上班，價格就是一萬多，甚至裡面真正花的錢只有快四千而已，因為剩下的是能夠拿到產品的，你現在能夠用最簡單就能交換的東西也就是錢，就進入一間業界前幾名的公司，難道有比自己需要努力了大學四年，甚至是研究所所換來的公司不值得嗎！甚至在一般的企業底下上班每天還需要擔心自己會不會被公司裁員，自己會不會做的不夠好，自己的努力有沒有辦法被累積，哪天會不會被同事衝康等等等等…  在這個電商完全不會有這個問題 因為我們的業績可以共享 只要是團隊裡的所有人 只要有問題 絕對會很樂意幫助你 當所有人的利益關係被綁在一起的時候 才會發揮出團隊的效益認同吧  就像夏xx 就不需要有多專業 現在的科技太發達 我們根本不需要太聰明 你也可以變成大老闆 現在只要活在網路 就會成功 因為社群媒體只會有正面影響，不會有倒讚 不管今天是好還是做不好的事情 只要有爭議就可以有流量，就像博x他們 為什麼他們要去做炎上的事情 只要有流量誰不想賺? 在外面看別人很猴 我們應給要去思考那些抖音猴還知道要怎麼抓住流量 還知道怎樣賺錢 那他們根本就比我們還要更厲害吧 ？我們就只會滑 或甚至是只要今天哪個猴突然拍說要改過自新 那這個猴不就可以賺更多？ 而且那些猴也沒有犯法他們只是價值觀不一樣而已   哪一個美好的事情不是用錢堆起來的？不懂現在的人都把很多事情想得很美好是怎樣？為什麼在社群媒體就只能發美好的東西，不是應該要把更真實的問題放大或是說出來嗎？  如果學校真的是要散播知識那為什麼學校要收錢？學校還不是為了錢而已⋯學校就像一個快餐店而已⋯ 現在已經不是學歷大於能力的事情，現在都是看能力不然那些美髮業就不會賺那麼多錢了，那些薪水沒有上限的工作根本就不需要學歷那些東西⋯  好了小的發牢騷結束⋯希望有人有能跟小的有一些思想的碰撞 請指教,,,,,,,,,,
mood,研究所,/f/mood/p/254965913,原本都在準備研究所考試，這應該是我最認真讀書的一段時間了，所以我壓根沒想到我會有落榜的一天，人生完全失去目標...  我就是一個死大學生（目前大四），考了幾張不是很厲害的證照。從小到大沒有拿的出手的才藝，也沒有甚麼讓父母驕傲的地方，而且就是一直在花錢，這麼一想完全我就是一個失敗的投資。  我現在在考慮重考一年，或是邊實習邊準備考試，如果再沒上就放棄研究所這條路，有沒有過來人可以給小弟我一些建議。  還是我大學畢業當兵工作就好，目前沒有女朋友，將來也不打算有小孩，物慾也不是很強，是不是國立大學畢業（工業管理）領個4.5萬就可以過得還行？,,,,,,,,,,
mood,研究所,/f/mood/p/254796005,畢業已經五年了，本身大學念的是後段學校，（學店的店上加店），最近被我爸爸逼著去考研究所洗洗學歷。  大學畢業第一年，教授留我在校當研究助理，那時候有比較多時間有考到中央研究所。  但因為不確定本科是不是自己未來方向，加上跟爸爸相處有很大摩擦，不想在靠他去唸書，就辦休學（現在學籍沒了）。     後來離開研究單位，到業界工作，我只投我聽過的大公司，相對於很多同學 學長姐比確實順利許多，目前本科就業，我得知的狀況只有我任職於大公司。   26歲進入這個產業的前三大公司。 真的因學歷不太好，面試前有人幫我打聽都告訴我我不可能會上。  然而我順利進入後，我記得先前很多不認識我的人對我的質疑，學店標籤黏在我的身上似乎甩不掉。  我清楚我沒有什麼可以出包的權利，我查了公司同事們的學經歷，將近6-7成是研究所畢業。 而且幾乎都是頂大，不然就是工作經驗20年以上的大哥大姐們。  說真的我當然不喜歡被看扁，但我更害怕我能力停滯不前，在職場上被淘汰或是被訕笑，所以我一直在思考我要如何去精進自己。  我把我得知情況回家跟我爸爸說，沒想到我就開始被逼著去考研究所。（還挺後悔說的）   我當然有把這問題問了主管，他跟我說，我都進來了，固定每年調薪，不會因為我今天補個研究所學歷就加薪，主管有建議其他方向，可以考證照等等。    我也轉達給我爸爸知道，但他還是堅持，叫我去報台科、北科，或是希望我報台大。 我還跟主管說，你幫我打給我爸爸叫他不要逼我考研究所。（當然這是開玩笑🤣）   我在思考可能我堂哥堂妹們，不是台大就台科，我的學店讓他很難看吧，就像當初那些人看我沒有一樣。 好歹我爸爸他是家中最聰明成績最好的人，顯然女兒沒有他優秀。   我真的不擅長考試，唸書考試失敗的感覺對我真的充滿陰影。 這是我不想念的原因，另外一邊工作一邊唸書也不是我想要的生活，加上投資報酬也不高。   我到現在還不知道怎麼和他說，今年過年一直在說研究所的事，我真的心好累。,,,,,,,,,,
mood,研究所,/f/mood/p/254850764,小弟異性絕緣體 分享我的狀況: 25歲，母胎單身，處男 身高168，臉醜 高中讀男校，大學讀研究所理工科系，現職工程師，環境一直男多女少，現在沒有任何異性朋友，除了媽媽以外沒跟女生有過什麼特別的肢體接觸  分享一些經歷:  1. 跟我爸去髮廊剪頭髮，我爸問女設計師我長得怎麼樣 設計師: 我們都覺得他不帥  2. 曾經因公事與女同學住過同一間房2晚，沒有任何事發生 (我睡沙發)  目前正在考慮出家 不知道各位怎麼看,,,,,,,,,,
mood,研究所,/f/mood/p/255108244,今年考研落榜  只能考回原校了  暑假後就24了 ... 大學畢業那年有打算申請國外研究所  但Gmat始終考不到標 所以最後無結果... 之後去工作一段時間 中間因病離職 🙃💀 最後投入考研  雖說最終繞了一大圈回到原校 🫠🫠🫠 但總要進行新的開始向前看了....  因自己有打算這次不管上哪裡 都要好好讀  也想給自己一個機會去交換 想要碩二上去交換....大概  （是否不妥？！ 可我個人不想拖到碩三.. 學分回來再補我可以接受的 反正碩一就想確認好論文題目 ） 先找個兼職 並在開學以前 衝高托福成績... 反正這週自己思緒好多.... 好怕自己目標定在那裡 又歷經失敗 怕自己又虛度光陰.....  （大二考過轉學考 大一生活並不快樂.... 但才到這裡.... 雖不後悔當初的決定.....但還是感覺... 自己人生沒什麼成就 😞😭🤦‍♀️ 好像驗證了自己 我真的不會考試 😔）   最近一直在想自己開學前還能先做那些準備 比如論文方面的？！  比如多考些證照  碩士實習等等  想完成自己在大學時沒能完成的事情.... 真覺得現在的我在掙扎......  不好意思 對於自己的規劃一大糊塗.... 有沒有人能給我點建議呢？,,,,,,,,,,
mood,研究所,/f/mood/p/255251563,我們學校有個研究所大哥超級難約的，又有幾個很孤僻。我們大學生一直想跟研究生交流也困難重重的，聽別人說聰明人都沒有什麼朋友，不會吧，聰明人把自己用到沒朋友還很聰明？   如果是性格可以理解，也不知怎麼把自己用的格格不入，求解答、,,,,,,,,,,
mood,研究所,/f/mood/p/255276188,生在錯誤的身體裡沒辦法認同自己的生理性別 小時候單親窮 大學唯一的血親離世 剛出社會身心壓力大待業一年 血親保險理賠被花到快見底 繼承的房子破破爛爛要修修補補 工作到現在月薪沒有三萬兼了兩份職 覺得自己好像迷路的小孩拼命找我的家 可是卻發現我沒有家 有時候追著往前也不知道自己在追什麼 結婚生子這種事是一種妄想也辦不到 親戚朋友保持距離才不會產生問題 畢竟你說你心裡苦 親戚能多少幫忙打理家務已經要知足 金援的幫忙最好也不要有 朋友的本質都是自私的 需要情緒的出口宣洩了 反正你的事我也愛莫能助 常常在想會不會有一天就這樣登出 總是想提筆寫下遺囑 把財產留給可以照顧我的貓的人 可是又不甘心就這樣登出 現在唯一的目標就是再提升自己的學歷 也擔心去唸研究所沒有正職該如何生存… 每個出路總會繞回原點接著又無法解決,,,,,,,,,,
mood,研究所,/f/mood/p/254727719,目前我在軟體公司工作一年了，但我感覺不太適合這份工作，雖然現在都可以獨立作業，但遇到難的專案都要花很久的時間，很怕做不完所以壓力都很大，家人一直期待我唸研究所(跟資訊相關)，家人以為我有報名，但其實我都沒去報名，因為其實我沒很喜歡那個科系，然後三月份就要寄成績單了..不知道怎麼跟家人解釋，說了大概會被罵或很失望吧，我其實對未來很迷茫，不知道做什麼..( ˘︹˘ ) 實在不知道下一步該怎麼走，不知道有沒人可以聊聊,,,,,,,,,,
mood,研究所,/f/mood/p/254828155,今天研究所部分學校放榜了，但是結果並不理想，沒有意外應該是要+365了。雖然還沒有全部學校都放榜，但似乎也是兇多吉少？  回頭過來看看自己的大學四年，過得渾渾噩噩… 讀的科系不到排斥，但也沒有很大興趣，甚至在大二大三上專業科目時，受到了一點打擊。安慰自己都撐過去了，想說好好努力，考上四大研究所 但現在看來應該是沒希望了  其實因為重考，大學已經晚讀一年，研究所再晚一年的話，出社會也已26歲。看著身旁的人都在默默的完成人生進度，有的人既升學順利，感情方面也是有所收穫，可謂愛情事業都有了  雖然知道每個人的時區不同，但還是不免感到焦慮…感覺自己一直在落後他人…讀書沒讀好，其他方面更是不堪入目，感覺自己陷入了泥沼，不知道要如何脫離。  大家都是如何脫離對未來的焦慮呢？可以告訴我嗎？因為我真的好焦慮 目前有檢討自己的讀書方法了，畢竟沒上就是沒上，事實就是目前的我仍有許多的不足。。。 但是還是有點振作不起來…. （謝謝看到這裡的每一個人）,,,,,,,,,,
mood,研究所,/f/mood/p/255093808,1.出社會之後，開始瞭解比較多的事情面向，一開始會與父母分享職場大小事，得到的回覆，幾乎都是否定我，不然就教我如何做才是對的。 後來不再談及工作上的事情。  2.報名研究所也沒跟父母說，剛好家裡聚會跟二試同一天，我才跟他們說那天學校有二試。 後來父親就開始查學校錄取名額，錄取率等，開口就說，當初那個誰也是隨便就進政大，錄取率那麼高不會沒有上榜的啦，那個誰都馬能進去。 當時我心裡真的不知道該說什麼。  放榜後，我知道我當天應該就沒有希望了，所以連榜都沒有查。下午就收到媽媽的訊息，問我放榜有上嗎？甚至她連口試跟放榜都搞不清楚。 我說沒有啊，我沒上榜。她就說，真可惜就拼國考，你跟政大無緣。 看到最後一句話，我心態崩潰，直接回傳：跟你們說我每次都承受巨大的壓力，你們給予的反饋也沒有用，跟你們講話真的很無力。  他們只知道校名就是好，不會過問我做這件事情的想法及作法是什麼，為什麼會這樣決定等等 從來都以自己的想法去做批判。  現在幾乎已經沒分享過自己的生活、工作和想法了。總覺得多說無益只是讓自己更累罷了  弟弟到現在也不願意跟他們溝通，每次的對話只會是接收父母的意見和作法。  我知道這樣想很不孝，只是無形中那股壓力讓我喘不過氣。  跟父母感情並沒有不好，甚至下禮拜要跟媽媽兩人去瑞士玩，撇除與我有關的事務，其他都很融洽。  想問大家，是我太像刺蝟了嗎？ 他們出自於關心但我卻扭曲了意思。 真的不知道該怎麼辦才好  在我心中，還是很愛他們，我知道他們也很愛我，只是表達的方式不是讓人舒服罷了。 家人對我來說很重要，無可取代，所以他們講的話會讓我更加受傷，有時候也在想是不是我太玻璃心了。 養成我害怕別人的批評，太過重視對方的想法眼光，說的話太斤斤計較⋯等等。直到離開家後，才慢慢把這些想法做轉變也花了我一些時間，偶爾回家又讓我陷入那樣的旋渦⋯⋯會讓我喘不口氣，但我又很愛他們。,,,,,,,,,,
